row_id,group,series,char,relation_in_shuowen,shuowen_gloss,shuowen_id,daxu_fanqie,guangyun_position,guangyun_fanqie,mc_bs2014,mc_match_method,mc_confidence,guangyun_all_readings,oc_bs2014,oc_status,oc_zhengzhang,oc_zz_status,duan_rhyme_group,series_head_rhyme_group,duan_semantic_remarks,duan_loan_extension_remarks,claimed_core,claimed_core_source,code_core,alt_core,code_alt_core,coder,coder_note,flags,src_gloss,src_duan,src_mc,duan_full_notes
271,youwen,叕,叕,phonetic_head,綴聯也。象形。凡叕之屬皆从叕。,9674,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",H,,,"Claude (first pass, unverified)",连缀,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,以綴釋叕、猶以絫釋厽也。聯者、連也。 ‖ 陟劣切。十五部。
272,youwen,叕,啜,聲,嘗也。从口叕聲。一曰喙也。,803,昌說切,昌合三仙入,昌悅,tsyhwet,initial+rhyme+tone,high,知合三祭去 陟衛切 trjwejH | 常合三祭去 嘗芮切 dzywejH | 昌合三仙入 昌悅切 tsyhwet | 知合三仙入 陟劣切 trjwet | 常合三仙入 殊雪切 dzywet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,孟子。徒餔啜也。 ‖ 昌說切。十五部。 ‖ 此別一義。
273,youwen,叕,𩋁,聲,車具也。从革叕聲。,1824,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,陟劣切。十五部。
274,youwen,叕,鵽,聲,鵽鳩也。从鳥叕聲。,2409,丁刮切,知合二刪入,丁刮,trwaet,identical_fanqie,high,端合一寒入 丁括切 twat | 知合二山入 丁滑切 trweat | 知合二刪入 丁刮切 trwaet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",X,,,"Claude (first pass, unverified)",鸟名,proper_name_excluded,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,釋鳥鵽鳩。郭連下文宼雉爲一物。釋鳥宼雉泆泆。郭云。卽鵽鳩也。據許不云宼雉也。則許讀不同郭也。郭云。鵽大如鴿。出北方沙漠地。俗名突厥雀。按南都賦。歸雁鳴鵽。黃稻鱻魚。以爲勺藥。若莊子逸篇云。青鵽愛子忘親。此必別是一物也。 ‖ 丁刮切。十五部。
275,youwen,叕,腏,聲,挑取骨閒肉也。从肉叕聲。讀若《詩》曰“啜其泣矣”。,2711,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三祭去 陟衛切 trjwejH | 端合一寒入 丁括切 twat | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,手部曰。抉、挑也。 ‖ 王風文。陟劣切。十五部。
276,youwen,叕,剟,聲,刊也。从刀叕聲。,2762,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,端合一寒入 丁括切 twat | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",刊削，反义,counterexample_opposite_meaning,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,商子曰。有敢剟定法令者死。賈誼傳曰。盜者剟寢戸之簾。 ‖ 陟劣切。十五部。
277,youwen,叕,餟,聲,𥙊酹也。从食叕聲。,3247,陟衞切,知合三祭去,陟衛,trjwejH,initial_only,low,知合三祭去 陟衛切 trjwejH | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",E,,,"Claude (first pass, unverified)",连祭，存疑,mc_low;coding_uncertain,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,酉部曰。酹、餟祭也。史記孝武帝紀。其下四方地爲餟食。封禪書作醊食。漢郊祀志作腏。方言。餟、餽也。 ‖ 陟衞切。十五部。
278,youwen,叕,棳,聲,木也。从木叕聲。益州有棳縣。,3431,職說切,,,,none,none,,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",X,,,"Claude (first pass, unverified)",木名/县名,mc_none;proper_name_excluded,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,未詳。俗以爲梁上楹之字。 ‖ 職說切。十五部。 ‖ 棳上當有毋。地理、郡國二志。益州皆有毋棳縣。
279,youwen,叕,窡,聲,穴中見也。从穴叕聲。,4641,丁滑切,知合二山入,丁滑,trweat,identical_fanqie,high,知合二山入 丁滑切 trweat | 知合二刪入 丁刮切 trwaet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,丁滑切。十五部。
280,youwen,叕,罬,聲,捕鳥覆車也。从网叕聲。,4810,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三仙入 陟劣切 trjwet | 見合三B仙入 紀劣切 kjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,釋器曰。繴謂之罿。罿、罬也。罬謂之罦。罦、覆車也。郭云。今之翻車也。有兩轅。中施？。以捕鳥。展轉相解。廣異語。按又見糸部。 ‖ 陟劣切。十五部。 ‖ 按車部有輟篆。義殊。
281,youwen,叕,歠,聲,㱃也。从㱃省，叕聲。,5564,昌說切,昌合三仙入,昌悅,tsyhwet,initial+rhyme+tone,high,昌合三仙入 昌悅切 tsyhwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,二篆爲轉注。與口部啜義異。 ‖ 不立㱃部則歠字無所附。倘云从欠从酒省。則所歠不獨酒也。 ‖ 昌說切。十五部。 ‖ 夬聲也。莊子。吹劒首者。吷之而已矣。用此字。許劣切。
282,youwen,叕,惙,聲,憂也。从心叕聲。《詩》曰：“憂心惙惙。”一曰意不定也。,6888,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,釋詁、毛傳同。 ‖ 陟劣切。十五部。 ‖ 召南草蟲文。
283,youwen,叕,掇,聲,拾取也。从手叕聲。,7949,都括切,端合一寒入,丁括,twat,initial+rhyme+tone,high,端合一寒入 丁括切 twat | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,周南傳曰。掇、拾也。 ‖ 都？切。十五部。
284,youwen,叕,娺,聲,疾悍也。从女叕聲。讀若唾。,8254,丁滑切,知合二山入,丁滑,trweat,identical_fanqie,high,知合三脂平 陟隹切 trwij | 知合二山入 丁滑切 trweat,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,敏疾而勇也。廣韵曰。婠娺、好皃。 ‖ 今丁滑切。十五部。許讀若唾者、合音也。
285,youwen,叕,畷,聲,兩陌閒道也，廣六尺。从田叕聲。,9142,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三祭去 陟衛切 trjwejH | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,按畷之言綴也,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",E,,,"Claude (first pass, unverified)","段注""畷之言綴也""",,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,百者、百夫洫上之涂也。兩百夫之閒而有洫。洫上有涂。兩千夫之閒而有澮。澮上有道。所謂阡也。洫橫則澮縱。涂橫則道縱。故道在中縱。而左右各十涂皆橫。是謂兩陌閒道。是之謂畷。郊特牲。饗農及郵表畷。注云。郵表畷、謂田畯所以督約百姓於井閒之處。引詩爲下國畷郵。按畷之言綴也。眾涂所綴也。於此爲田畯督約百姓之處。若街彈室者然。曰郵表畷。 ‖ 百字各本無。今補。所以知必有百者、鄭注周禮云。徑容牛馬。畛容大車。涂容乗車一軌。道容二軌。路容三軌。軌者、徹也。攷工記曰。徹廣六尺。涂容一軌、是陌容六尺也。道容二軌、是阡容丈二尺也。許衹言陌之廣。使徑畛道路之廣皆可意知。 ‖ 陟劣切。十五部。
286,youwen,叕,輟,聲,車小缺復合者。从車叕聲。,9540,陟劣切,知合三仙入,陟劣,trjwet,identical_fanqie,high,知合三祭去 陟衛切 trjwejH | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",Y,,,"Claude (first pass, unverified)",车小缺复合,duan_rhyme_missing,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,
287,youwen,叕,綴,會意（聲符作形旁，無聲）,合箸也。从叕从糸。,9675,陟衞切,知合三祭去,陟衛,trjwejH,initial_only,low,知合三祭去 陟衛切 trjwejH | 知合三仙入 陟劣切 trjwet,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十五部,十五部,,,连缀,"《说文》""叕，綴聯也""；段注""畷""下""畷之言綴也""",Y,,,"Claude (first pass, unverified)","会意""从叕从糸""，非形声",mc_low;relation_會意（聲符作形旁，無聲）,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,玄應書作合令箸也。箸直略切。古多叚綴爲贅。 ‖ 聯之以絲也。會意。 ‖ 陟衞切。十五部。
288,youwen,青,青,phonetic_head,東方色也。木生火，从生、丹。丹青之信言象然。凡青之屬皆从青。,3173,倉經切,清開四青平,倉經,tsheng,identical_fanqie,high,清開四青平 倉經切 tsheng,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十一部,十一部,,,精明、纯净,"现代通论常引（清、精、晴、睛），段注无""凡青聲""类明文；传统出处待核",H,,,"Claude (first pass, unverified)","东方色；与""精明""只经引申",,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,考工記曰。東方謂之靑。 ‖ 彤赤石也。赤、南方之色也。倉經切。十一部。 ‖ 俗言信若丹靑。謂其相生之理有必然也。援此以說从生丹之意。
289,youwen,青,菁,聲,韭華也。从艸青聲。,276,子盈切,精開三清平,子盈,tsjeng,identical_fanqie,high,精開三清平 子盈切 tsjeng,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十一部,十一部,,,精明、纯净,"现代通论常引（清、精、晴、睛），段注无""凡青聲""类明文；传统出处待核",E,,,"Claude (first pass, unverified)",韭华，精华,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,周禮。菁菹。先鄭曰。菁菹、韭華菹也。今各本脫華字。則何以別於上文之韭菹乎。廣雅曰。韭其華謂之菁。若南都賦曰秋韭冬菁、則是二物。史游所云老菁冬日藏也。 ‖ 子盈切。十一部。
290,youwen,青,請,聲,謁也。从言青聲。,1478,七井切,清開三清上,七靜,tshjengX,initial+rhyme+tone,high,從開三清平 疾盈切 dzjeng | 清開三清上 七靜切 tshjengX | 從開三清去 疾政切 dzjengH,,pending: BS2014 table not reachable from sandbox,,pending: 郑张尚芳《上古音系》(2003/2013) 字表待获取,十一部,十一部,,,精明、纯净,"现代通论常引（清、精、晴、睛），段注无""凡青聲""类明文；传统出处待核",N,,,"Claude (first pass, unverified)",,,"說文解字(大徐本) via shuowen.org data, github.com/shuowenjiezi/shuowen",段玉裁《說文解字注》 via same dataset (duan_notes field),廣韻 via tshet-uinh 0.15.1 (nk2028); MC notation = Baxter-Sagart 2014 via tshet-uinh-examples baxter.js,周禮。春朝秋覲。漢改爲春朝秋請。 ‖ 七井切。又才性切。十一部。
